seller_id,seller_name,sell_product_category,reg_date,active_status,city,state,source_file,time_stamp,processed_timestamp
SELL07598,Viswanathan-Ramanathan,"Furniture, beauty",2023-02-11,Inactive,Farrukhabad,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07599,Varty Ltd,beauty,2026-02-04,Active,Kavali,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07600,Magar-Nagar,clothing,2022-12-31,Inactive,Udaipur,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07601,Dash Ltd,beauty,2024-01-25,Inactive,Howrah,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07602,Bhatt Inc,"Furniture, sports",2023-12-26,Inactive,Srinagar,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07603,Bajwa PLC,"Electronics, sports",2022-07-07,Active,Sonipat,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07604,"Dayal, Prakash and Sant","Furniture, clothing",2021-09-14,Active,Tezpur,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07605,Bhalla PLC,"beauty, sports",2022-03-10,Active,Madanapalle,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07606,"Sachdev, Wable and Balakrishnan",clothing,2023-07-29,Inactive,Dharmavaram,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07607,Chandra-Raman,"sports, Electronics",2023-12-24,Active,Jorhat,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07608,Pingle-Biswas,"Electronics, Furniture",2024-09-12,Active,Khora,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07609,"Chakrabarti, Ramachandran and Iyer","sports, Electronics",2021-07-05,Inactive,Hazaribagh,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07610,Luthra-Prabhakar,"beauty, sports",2023-08-28,Inactive,Sagar,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07611,Sami-Sani,home,2025-09-28,Inactive,Kolhapur,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07612,Sandhu PLC,"Electronics, home",2022-12-03,Inactive,Alwar,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07613,Doctor-Rajagopal,home,2025-11-07,Active,Bilaspur,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07614,"Deshpande, Varughese and Singh",clothing,2022-04-11,Inactive,Medininagar,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07615,"Rege, Puri and Dayal","Electronics, Furniture",2021-09-07,Active,Suryapet,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07616,Jha and Sons,beauty,2023-06-05,Inactive,Arrah,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07617,Lad and Sons,home,2023-04-27,Active,Burhanpur,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07618,"Tandon, Taneja and Kadakia","Electronics, Furniture",2021-10-11,Active,Jalandhar,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07619,Balasubramanian LLC,sports,2022-05-30,Active,Rajpur Sonarpur,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07620,Handa and Sons,"clothing, sports",2024-02-06,Inactive,Bhusawal,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07621,Pillay-Tella,"beauty, Electronics",2022-07-22,Inactive,Fatehpur,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07622,Gandhi and Sons,"beauty, clothing",2021-10-09,Inactive,Akola,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07623,Memon and Sons,"beauty, clothing",2024-01-10,Inactive,Gurgaon,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07624,Krishnan-Khatri,Furniture,2021-11-17,Active,Singrauli,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07625,Korpal Ltd,home,2024-01-22,Inactive,Sambalpur,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07627,"Patil, Kunda and Muni","Furniture, Electronics",2021-09-18,Inactive,Tinsukia,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07628,Manne-Sarin,"clothing, Electronics",2024-11-26,Active,Belgaum,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07629,"Krishna, Sane and Soni",clothing,2023-08-02,Inactive,Varanasi,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07630,Barad-Boase,"Furniture, home",2023-12-26,Inactive,Udaipur,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07631,"Sandal, Deol and Gopal","home, beauty",2022-03-16,Inactive,Mathura,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07632,Dasgupta Ltd,clothing,2025-10-31,Active,Mira-Bhayandar,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07633,Nayak and Sons,Electronics,2021-09-24,Active,Akola,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07634,"Bhakta, Sachar and Panchal",Electronics,2023-09-29,Inactive,Dehri,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07635,"Bhatt, Dara and Behl","sports, beauty",2025-02-27,Active,Alwar,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07636,Nagi-Dasgupta,"home, clothing",2024-03-16,Active,Lucknow,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07637,Puri and Sons,beauty,2024-05-20,Inactive,Raipur,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07638,"Chaudhary, Bakshi and Mohan","beauty, home",2022-07-29,Active,Bidhannagar,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07639,Banik-Boase,"sports, beauty",2025-02-16,Inactive,Singrauli,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07640,"Dayal, Nayak and Venkataraman",home,2024-11-23,Inactive,Thrissur,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07641,Chada-Raja,"Electronics, Furniture",2026-02-24,Inactive,Barasat,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07642,Bava-Master,Electronics,2025-02-05,Active,Bellary,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07643,"Vasa, Bahl and Chada",sports,2021-09-16,Inactive,Jabalpur,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07645,Madan Group,Furniture,2025-02-06,Active,Loni,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07646,Sengupta-Issac,"Electronics, clothing",2021-05-12,Active,Danapur,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07647,Sagar-Bobal,sports,2024-07-11,Active,Anantapuram,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07649,Saha-Talwar,"sports, Electronics",2024-11-13,Inactive,Hazaribagh,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07650,"Shenoy, Johal and Kurian",home,2026-01-29,Active,Moradabad,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07651,Pai LLC,beauty,2022-09-26,Inactive,Kavali,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07652,"Kalla, Rajagopalan and Dada","Furniture, clothing",2025-01-19,Active,Bhatpara,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07653,Jani Ltd,"home, Electronics",2022-02-05,Inactive,Satara,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07654,"Srinivas, Gera and Chad",Furniture,2021-06-26,Active,Mau,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07655,"Wali, Oommen and Oommen","home, sports",2023-10-13,Inactive,Tenali,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07656,Bora Inc,Furniture,2022-11-03,Active,Tiruppur,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07657,Vasa and Sons,"beauty, Furniture",2024-09-18,Active,Tumkur,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07658,"Kamdar, Zacharia and Virk","sports, Furniture",2022-12-20,Inactive,Aurangabad,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07659,Iyer-Pal,"home, clothing",2023-01-14,Inactive,Malegaon,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07660,Issac-Gour,beauty,2026-03-25,Inactive,Coimbatore,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07661,"Pall, Varma and Mukherjee",Furniture,2024-09-02,Inactive,Madhyamgram,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07662,Wali PLC,beauty,2021-12-05,Active,Bhatpara,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07663,Palla Ltd,Electronics,2023-04-12,Inactive,Aligarh,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07664,Jani-Krish,clothing,2025-04-29,Active,Kharagpur,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07665,Rajagopalan Group,home,2022-12-08,Active,Khammam,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07666,Mangal-Ben,"beauty, sports",2022-08-22,Inactive,Ratlam,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07667,"Barad, Nayak and Sahni",Furniture,2023-12-18,Inactive,Dibrugarh,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07668,"Chanda, Doshi and Bhatnagar","Furniture, home",2025-05-07,Inactive,Ahmedabad,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07669,Walia Group,sports,2024-12-14,Inactive,Khandwa,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07671,"Balay, Zachariah and Gole","clothing, beauty",2024-08-25,Inactive,Phagwara,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07672,Kadakia LLC,beauty,2022-10-23,Inactive,North Dumdum,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07673,"Ratti, Sen and Anne","Furniture, beauty",2024-03-26,Active,Begusarai,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07674,"Bora, Guha and Chatterjee","Electronics, Furniture",2022-02-15,Active,Jorhat,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07675,Konda-Dara,home,2022-02-21,Inactive,,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07676,Ben and Sons,home,2025-09-13,Active,Gandhinagar,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07677,Khare-Madan,"home, sports",2025-07-13,Active,Saharsa,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07678,"Shanker, Palla and Kamdar","beauty, Electronics",2024-04-07,Inactive,Chennai,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07679,"Sridhar, Dixit and Dutta","Electronics, clothing",2024-11-17,,Bulandshahr,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07680,Wali and Sons,home,2023-07-24,Active,Rewa,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07681,"Chaudry, Dhingra and Khalsa","Furniture, Electronics",2021-06-28,Active,Siwan,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07682,"Sunder, Pant and Grewal","Electronics, sports",2025-10-29,Active,Saharsa,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07683,"Sandal, Chandran and Kakar",clothing,2022-05-02,Active,Burhanpur,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07685,Randhawa-Saran,"sports, Electronics",2025-03-21,Inactive,Hubli–Dharwad,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07686,Aurora-Hegde,"Electronics, sports",2023-03-13,Active,Singrauli,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07687,Dhar-Naik,"home, Furniture",2021-04-25,Inactive,Mangalore,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07688,"Sarraf, Nanda and Mangal",home,2023-09-21,Active,Sangli-Miraj & Kupwad,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07689,Narain and Sons,"home, Electronics",2022-12-20,Inactive,Panchkula,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07690,Dave Ltd,Furniture,2025-03-17,Inactive,Mumbai,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07691,Brar-Balay,"sports, clothing",2022-08-30,Inactive,Narasaraopet,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07692,Naidu PLC,"beauty, Furniture",2025-10-08,Active,Burhanpur,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07694,Kalita-Khare,"clothing, Furniture",2025-05-03,Active,Burhanpur,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07695,"Vyas, Dasgupta and Dhillon",Furniture,2025-12-19,Inactive,Korba,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07696,"Ahuja, Bhat and Bahri","clothing, beauty",2023-11-13,Inactive,Shivpuri,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07697,"Khatri, Nadig and Hayer",Furniture,2022-08-19,Inactive,Srikakulam,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07698,Nagy LLC,"home, sports",2025-06-13,inactive,Satna,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07699,Issac LLC,clothing,2025-02-07,Inactive,Pondicherry,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07700,"Palan, Tripathi and Gera","sports, Furniture",2022-04-07,Inactive,Hazaribagh,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07701,"Bava, Sarma and Bhavsar",home,2023-09-29,Inactive,Korba,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07702,Chawla-Shanker,"Electronics, Furniture",2025-08-12,Active,Gangtok,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07703,Krishnan-Hayer,beauty,2025-09-16,Inactive,Kalyan-Dombivli,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07704,Basu-Gaba,"home, sports",2022-06-01,Active,Kota,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07705,Brahmbhatt-Narayanan,"home, Electronics",2021-12-05,Inactive,Imphal,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07706,Aggarwal-Parmar,Furniture,2023-08-07,Active,New Delhi,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07707,"Dada, Ramaswamy and Dasgupta",clothing,2021-05-19,Active,Nagpur,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07708,"Dayal, Tiwari and Baria",home,2025-05-03,Inactive,Asansol,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07709,"Hora, Kapoor and Wali",sports,2022-01-19,Active,Danapur,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07710,"Sood, Zacharia and Buch",Electronics,2023-10-21,Active,Bijapur,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07711,Vyas-Luthra,clothing,2022-07-18,Active,Allahabad,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07712,Jain-Goyal,sports,2024-09-21,Inactive,Tadepalligudem,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07713,Singhal Ltd,Electronics,2024-07-20,Active,Vijayanagaram,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07714,Bose Ltd,beauty,2022-04-28,Inactive,Bhusawal,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07715,Reddy Inc,Electronics,2024-05-06,Inactive,Tirupati,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07716,Agate PLC,"home, Furniture",2023-09-26,Active,Berhampore,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07717,Krishnamurthy LLC,clothing,2023-06-11,Active,Karaikudi,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07718,Chada Inc,Furniture,2022-07-01,Active,Muzaffarpur,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07719,Sami-Dhaliwal,clothing,2024-10-31,Active,Gudivada,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07720,Nigam Ltd,"Furniture, sports",2026-01-06,Inactive,Serampore,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07721,Buch Inc,"sports, home",2025-12-31,Active,Barasat,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07722,Ramachandran-Krish,"Electronics, clothing",2023-02-18,Inactive,Gaya,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07723,Bansal Ltd,"clothing, Electronics",2025-04-10,Inactive,Kishanganj,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07724,Mallick and Sons,clothing,2021-09-17,inactive,Udaipur,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07725,Deshpande PLC,beauty,2022-06-12,Inactive,Jalgaon,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07726,"Thaman, Ravi and Bahri",Electronics,2024-11-23,Active,Amroha,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07727,"Johal, Banik and Thaker","clothing, sports",2024-05-04,Inactive,Bidar,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07728,"Nagarajan, Rai and Bains","sports, Electronics",2022-11-12,Inactive,Korba,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07729,"Arora, Srivastava and Chandra","clothing, Electronics",2022-02-24,Active,Allahabad,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07730,Kaur-Sundaram,Electronics,2026-01-05,Active,Jaunpur,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07731,"Gera, Oza and Lala","Furniture, Electronics",2022-07-31,Inactive,Kozhikode,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07732,Roy Group,"clothing, Furniture",2023-10-23,Active,Dehradun,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07733,"Chana, Dixit and Jha",home,2022-04-06,Inactive,Akola,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07734,Mane-Barad,sports,2023-07-16,Active,Bettiah,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07735,"Sen, Bir and Pathak","home, Electronics",2024-12-29,Inactive,Madurai,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07736,"Ben, Raja and Biswas",clothing,2026-03-20,Inactive,Firozabad,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07737,Sama-Rajagopal,"sports, Electronics",2021-11-11,Active,Mehsana,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07738,Morar-Bail,"home, Furniture",2021-05-26,Inactive,Gopalpur,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07739,Agate-Vohra,Furniture,2021-11-30,Inactive,Tiruppur,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07740,Manda Inc,Furniture,2023-03-15,Active,Chapra,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07741,Sen-Bhatti,Electronics,2024-02-22,Active,Jorhat,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07742,"Bail, Kumer and Ahuja","beauty, clothing",2022-08-30,Inactive,Jamnagar,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07743,"Bora, Sathe and Khurana","clothing, sports",2025-09-22,Inactive,Kolhapur,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07744,"Shroff, Rajagopalan and Dyal",sports,2023-01-17,Inactive,Pondicherry,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07745,Seth-Iyer,home,2026-03-10,Active,Tinsukia,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07746,Sankaran-Nigam,"Furniture, sports",2022-09-06,Inactive,Rajkot,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07747,Ram Ltd,"home, Furniture",2025-08-06,Active,Tirupati,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07748,Banik Inc,"beauty, clothing",2021-06-23,Inactive,South Dumdum,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07749,Biswas LLC,sports,2024-01-30,Inactive,Guwahati,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07750,Desai Inc,home,2023-01-08,Inactive,Moradabad,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07751,"Toor, Shenoy and Kari","clothing, home",2025-07-17,Active,Madurai,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07752,"Lalla, Muni and Kar","home, Furniture",2023-08-19,Active,Ratlam,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL07753,Batta-Sha,Furniture,2022-11-08,Active,Howrah,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
